ts,symbol,equity
2025-08-18 00:00:00+00:00,BTCUSD_1H,96775.14767841736
2025-08-18 01:00:00+00:00,BTCUSD_1H,97209.38307741735
2025-08-18 02:00:00+00:00,BTCUSD_1H,97561.79097741735
2025-08-18 03:00:00+00:00,BTCUSD_1H,97614.89872041735
2025-08-18 04:00:00+00:00,BTCUSD_1H,97546.67867241736
2025-08-18 05:00:00+00:00,BTCUSD_1H,97455.19290141735
2025-08-18 06:00:00+00:00,BTCUSD_1H,97644.77899941735
2025-08-18 07:00:00+00:00,BTCUSD_1H,97663.18582941734
2025-08-18 08:00:00+00:00,BTCUSD_1H,97695.76549341735
2025-08-18 09:00:00+00:00,BTCUSD_1H,97737.71861241735
2025-08-18 10:00:00+00:00,BTCUSD_1H,97726.06237041735
2025-08-18 11:00:00+00:00,BTCUSD_1H,97777.11688041735
2025-08-18 12:00:00+00:00,BTCUSD_1H,97537.37323341735
2025-08-18 13:00:00+00:00,BTCUSD_1H,97824.51978141734
2025-08-18 14:00:00+00:00,BTCUSD_1H,97489.68976641734
2025-08-18 19:00:00+00:00,BTCUSD_1H,96614.99029508048
2025-08-18 20:00:00+00:00,BTCUSD_1H,96658.46734108048
2025-08-18 21:00:00+00:00,BTCUSD_1H,96769.88425408048
2025-08-18 22:00:00+00:00,BTCUSD_1H,96654.58285308049
2025-08-19 00:00:00+00:00,BTCUSD_1H,96723.11570608048
2025-08-19 03:00:00+00:00,BTCUSD_1H,96565.02566430155
2025-08-19 05:00:00+00:00,BTCUSD_1H,96503.78330730155
2025-08-19 06:00:00+00:00,BTCUSD_1H,96480.99099930155
2025-08-19 07:00:00+00:00,BTCUSD_1H,96497.25816030154
2025-08-19 14:00:00+00:00,BTCUSD_1H,96991.04071530154
2025-08-19 15:00:00+00:00,BTCUSD_1H,97032.12432930154
2025-08-19 16:00:00+00:00,BTCUSD_1H,97213.48772130154
2025-08-19 17:00:00+00:00,BTCUSD_1H,97156.31977230153
2025-08-19 18:00:00+00:00,BTCUSD_1H,97361.71607730153
2025-08-19 19:00:00+00:00,BTCUSD_1H,97330.96213230155
2025-08-19 20:00:00+00:00,BTCUSD_1H,97132.95286830154
2025-08-19 21:00:00+00:00,BTCUSD_1H,97201.69544430154
2025-08-19 22:00:00+00:00,BTCUSD_1H,97308.36135630154
2025-08-19 23:00:00+00:00,BTCUSD_1H,97439.44324530155
2025-08-20 00:00:00+00:00,BTCUSD_1H,97291.08865230154
2025-08-20 01:00:00+00:00,BTCUSD_1H,97378.72760130154
2025-08-20 02:00:00+00:00,BTCUSD_1H,97185.92017230154
2025-08-20 03:00:00+00:00,BTCUSD_1H,97149.64662330154
2025-08-20 07:00:00+00:00,BTCUSD_1H,97162.71868230155
2025-08-20 13:00:00+00:00,BTCUSD_1H,97518.43278330154
2025-08-20 15:00:00+00:00,BTCUSD_1H,97225.75447530154
2025-08-20 19:00:00+00:00,BTCUSD_1H,96514.99593885252
