timestamp,open,high,low,close,volume
2025-05-24,107332.08,109517.79,106895.77,107794.01,1000.0
2025-05-25,107794.01,109371.04,106632.35,109048.68,1494.3879255501665
2025-05-26,109048.41,110474.41,108706.04,109464.32,1000.0
2025-05-27,109464.33,110829.42,107536.41,108978.46,1000.0
2025-05-28,108978.45,109344.89,106790.16,107819.29,1923.2863243661086
2025-05-29,107819.26,108943.35,105315.0,105572.58,2522.0483633708395
2025-05-30,105572.58,106377.66,103634.48,104033.26,1630.9359677483465
2025-05-31,104033.0,104965.5,103110.01,104645.87,1000.0
2025-06-01,104645.87,105937.46,103800.81,105697.94,1595.0310162051264
2025-06-02,105697.93,106000.0,103685.23,105904.94,2886.514682718669
2025-06-03,105909.79,106901.68,104910.01,105447.82,1000.0
2025-06-04,105443.95,106058.47,104202.0,104753.38,1000.0
2025-06-05,104753.37,105999.68,100377.01,101570.2,2907.494667864778
2025-06-06,101570.2,105439.01,101132.91,104397.99,1991.2145800719347
2025-06-07,104398.0,106000.0,103969.7,105619.02,1564.1483024275067
2025-06-08,105619.02,106548.9,105028.3,105784.4,1000.0
2025-06-09,105784.41,110651.12,105368.27,110301.15,1540.74195218048
2025-06-10,110299.69,110420.08,108362.14,110300.24,1000.0
2025-06-11,110300.25,110435.05,108091.74,108669.37,1611.1237700397382
2025-06-12,108673.77,108853.74,105706.78,105721.05,1744.404658453569
2025-06-13,105716.45,106233.0,102746.01,106118.7,1000.0
2025-06-14,106114.53,106264.36,104351.72,105465.42,1000.0
2025-06-15,105465.42,106184.13,104505.05,105599.25,1000.0
2025-06-16,105600.21,109000.0,104982.26,106853.38,1617.427813371909
2025-06-17,106853.38,107792.9,103363.3,104590.44,1899.1316038034245
2025-06-18,104590.44,105603.63,103512.38,104915.6,1000.0
2025-06-19,104915.6,105266.61,103916.37,104671.9,1000.0
2025-06-20,104671.4,106553.86,102357.25,103317.8,1513.95587534154
2025-06-21,103317.79,104013.64,100919.19,102160.03,1393.4679959635723
2025-06-22,102160.36,103417.0,98225.01,100996.87,1219.5314518577775
2025-06-23,100996.87,106135.47,99677.07,105419.39,1637.388051216703
2025-06-24,105418.4,106366.29,104681.83,106141.0,1000.0
2025-06-25,106141.01,108206.0,105875.0,107400.22,1773.0354643894705
2025-06-26,107400.22,108345.0,106605.88,107029.64,1000.0
2025-06-27,107029.63,107804.2,106413.79,107113.38,1000.0
2025-06-28,107119.17,107599.81,106868.94,107352.2,1000.0
2025-06-29,107352.2,108550.0,107230.0,108386.44,1000.0
2025-06-30,108386.44,108800.0,106724.76,107173.21,1520.7146546133013
2025-07-01,107173.21,107579.3,105262.0,105711.78,1278.4754929927851
2025-07-02,105711.77,109823.08,105119.7,108888.32,1707.7601667377387
2025-07-03,108887.03,110590.0,108574.31,109628.83,1000.0
2025-07-04,109628.83,109812.94,107268.84,108028.6,1259.7435462533676
2025-07-05,108028.6,108454.19,107783.1,108246.65,2584.808987121027
2025-07-06,108246.66,109736.64,107837.7,109217.98,1000.0
2025-07-07,109217.98,109741.64,107507.0,108269.84,1000.0
2025-07-08,108271.49,109255.99,107438.33,108958.04,1000.0
2025-07-09,108953.58,112152.91,108329.87,111282.85,2468.540802575877
2025-07-10,111282.84,116842.0,110541.87,116031.3,1848.4856842978913
2025-07-11,116031.29,118909.74,115211.74,117582.16,1977.4776434246307
2025-07-12,117582.16,118244.51,116940.82,117472.65,1000.0
2025-07-13,117472.65,119500.0,117238.69,119130.81,1391.7217064128758
2025-07-14,119130.81,123231.07,118949.18,119863.71,1000.0
2025-07-15,119863.71,119973.3,115697.37,117781.64,1851.7582768960124
2025-07-16,117781.63,120134.8,117033.23,118681.68,1000.0
2025-07-17,118681.67,120998.76,117469.0,119273.69,1000.0
2025-07-18,119273.7,120918.68,116892.42,118023.05,1912.6063736071933
2025-07-19,118023.06,118564.59,117337.59,117914.17,1000.0
2025-07-20,117914.17,118921.76,116525.0,117312.7,1000.0
2025-07-21,117315.68,119745.93,116565.01,117428.79,1000.0
2025-07-22,117428.79,120300.0,116185.0,120026.42,2152.4038505451135
2025-07-23,120034.21,120180.93,117342.21,118810.44,1508.3224948144157
2025-07-24,118810.44,119557.7,117190.0,118397.04,3608.586927554228
2025-07-25,118400.0,118518.2,114750.0,117633.27,1000.0
2025-07-26,117633.27,118371.35,117095.73,117969.63,1000.0
2025-07-27,117981.73,119800.0,117849.99,119465.52,1775.4171080553722
2025-07-28,119465.52,119839.0,117380.6,118070.59,1415.4276158469675
2025-07-29,118074.43,119284.78,116900.0,117933.39,1000.0
2025-07-30,117933.39,118809.43,115728.49,117830.15,1000.0
2025-07-31,117830.15,118920.0,115500.0,115761.13,1745.924929564254
2025-08-01,115756.12,116065.12,112659.0,113248.73,1514.5088082703787
2025-08-02,113248.83,114023.58,112000.0,112542.74,1000.0
2025-08-03,112542.75,114794.99,111903.68,114215.73,1916.116589459654
2025-08-04,114215.7,115756.06,114118.18,115051.85,1000.0
2025-08-05,115056.14,115112.75,112622.14,114112.95,1000.0
2025-08-06,114112.95,115749.99,113347.87,115028.83,1000.0
2025-08-07,115028.83,117687.0,114268.6,117515.49,2611.8565457057903
2025-08-08,117515.69,117687.0,115800.0,116683.79,1000.0
2025-08-09,116683.79,117937.89,116343.34,116492.51,1000.0
2025-08-10,116492.5,119324.08,116480.0,119309.37,2327.819913177959
2025-08-11,119309.37,122319.14,118050.0,118701.84,1000.0
2025-08-12,118701.83,120327.0,118190.81,120113.18,1475.2326308917823
2025-08-13,120109.04,123740.24,118931.34,123365.63,1575.1605449099527
2025-08-14,123365.63,124533.0,117208.97,118389.79,2222.5582197660137
2025-08-15,118389.79,119339.57,116859.32,117341.97,1000.0
